ga_session_id,user_id,country,device,session_start,session_end,events_count,add_to_cart_count,begin_checkout_count,purchase_count,converted,session_duration_seconds,session_revenue
8792,265615,US,desktop,2020-12-16 12:16:00,2020-12-16 12:16:00,24,24,0,0,False,0.0,0.0
8793,267420,SG,mobile,2020-12-16 01:28:00,2020-12-16 01:28:00,24,24,0,0,False,0.0,0.0
8794,30101,IN,desktop,2020-12-16 05:45:00,2020-12-16 05:45:00,24,24,0,0,False,0.0,0.0
8795,209743,DE,desktop,2020-12-16 03:17:00,2020-12-16 03:17:00,24,24,0,0,False,0.0,0.0
8796,7098,US,mobile,2020-12-16 09:43:00,2020-12-16 09:44:00,24,24,0,0,False,60.0,0.0
8797,266130,AE,mobile,2020-12-16 13:40:00,2020-12-16 13:41:00,24,24,0,0,False,60.0,0.0
8798,257862,US,mobile,2020-12-16 04:14:00,2020-12-16 04:15:00,24,24,0,0,False,60.0,0.0
8799,25123,US,desktop,2020-12-16 20:51:00,2020-12-16 20:51:00,24,24,0,0,False,0.0,0.0
8800,15135,MY,mobile,2020-12-16 05:37:00,2020-12-16 05:46:00,24,24,0,0,False,540.0,0.0
8802,261085,CA,desktop,2020-12-16 09:26:00,2020-12-16 09:26:00,24,24,0,0,False,0.0,0.0
8803,25128,US,desktop,2020-12-16 09:09:00,2020-12-16 09:09:00,24,24,0,0,False,0.0,0.0
8804,10749,IT,mobile,2020-12-16 02:53:00,2020-12-16 02:54:00,24,24,0,0,False,60.0,0.0
8805,331,CA,mobile,2020-12-16 05:56:00,2020-12-16 05:57:00,24,24,0,0,False,60.0,0.0
8806,22770,US,mobile,2020-12-16 15:56:00,2020-12-16 15:57:00,24,24,0,0,False,60.0,0.0
8807,8251,TH,mobile,2020-12-16 12:51:00,2020-12-16 12:51:00,24,24,0,0,False,0.0,0.0
8808,10752,HK,mobile,2020-12-16 10:47:00,2020-12-16 10:49:00,24,24,0,0,False,120.0,0.0
8809,30470,CA,desktop,2020-12-16 09:16:00,2020-12-16 09:23:00,24,24,0,0,False,420.0,0.0
8810,2552,US,desktop,2020-12-16 23:43:00,2020-12-16 23:49:00,24,24,0,0,False,360.0,0.0
8811,5259,IL,desktop,2020-12-16 03:13:00,2020-12-16 03:30:00,24,24,0,0,False,1020.0,0.0
8812,22786,IN,desktop,2020-12-16 06:13:00,2020-12-16 06:15:00,24,24,0,0,False,120.0,0.0
8813,14303,IN,mobile,2020-12-16 22:07:00,2020-12-16 22:07:00,24,24,0,0,False,0.0,0.0
8814,267646,DE,mobile,2020-12-16 23:11:00,2020-12-16 23:11:00,24,24,0,0,False,0.0,0.0
8815,21484,IN,mobile,2020-12-16 01:26:00,2020-12-16 01:27:00,24,24,0,0,False,60.0,0.0
8816,23451,US,desktop,2020-12-16 04:19:00,2020-12-16 04:19:00,24,24,0,0,False,0.0,0.0
8818,15188,US,desktop,2020-12-16 20:23:00,2020-12-16 20:23:00,24,24,0,0,False,0.0,0.0
8819,15013,UA,desktop,2020-12-16 03:58:00,2020-12-16 03:58:00,24,24,0,0,False,0.0,0.0
8820,8813,JP,desktop,2020-12-15 21:56:00,2020-12-15 21:56:00,24,24,0,0,False,0.0,0.0
8821,30421,US,desktop,2020-12-15 06:32:00,2020-12-15 06:33:00,24,24,0,0,False,60.0,0.0
8822,23147,ID,desktop,2020-12-15 11:56:00,2020-12-15 11:56:00,24,24,0,0,False,0.0,0.0
8823,12383,CZ,mobile,2020-12-15 04:28:00,2020-12-15 04:32:00,24,24,0,0,False,240.0,0.0
8824,1560,US,desktop,2020-12-15 13:56:00,2020-12-15 14:00:00,24,24,0,0,False,240.0,0.0
8825,3941,FR,desktop,2020-12-15 23:45:00,2020-12-15 23:45:00,24,24,0,0,False,0.0,0.0
8826,264164,CA,desktop,2020-12-15 11:40:00,2020-12-15 11:40:00,24,24,0,0,False,0.0,0.0
8827,18315,AR,desktop,2020-12-15 00:51:00,2020-12-15 00:51:00,24,24,0,0,False,0.0,0.0
8828,18460,PH,desktop,2020-12-15 05:16:00,2020-12-15 05:19:00,24,24,0,0,False,180.0,0.0
8829,22968,US,mobile,2020-12-15 09:23:00,2020-12-15 09:23:00,24,24,0,0,False,0.0,0.0
8830,12393,TW,mobile,2020-12-15 03:19:00,2020-12-15 03:19:00,24,24,0,0,False,0.0,0.0
8831,26530,US,tablet,2020-12-15 01:15:00,2020-12-15 02:00:00,24,24,0,0,False,2700.0,0.0
8832,1569,US,desktop,2020-12-15 22:35:00,2020-12-15 22:36:00,24,24,0,0,False,60.0,0.0
8833,15982,US,mobile,2020-12-15 18:21:00,2020-12-15 18:21:00,24,24,0,0,False,0.0,0.0
8834,19525,IE,desktop,2020-12-15 23:26:00,2020-12-15 23:31:00,24,24,0,0,False,300.0,0.0
8835,8835,US,mobile,2020-12-15 19:56:00,2020-12-15 20:02:00,24,24,0,0,False,360.0,0.0
8836,240148,US,desktop,2020-12-15 11:43:00,2020-12-15 11:43:00,24,24,0,0,False,0.0,0.0
8837,5225,TR,mobile,2020-12-15 19:14:00,2020-12-15 19:15:00,24,24,0,0,False,60.0,0.0
8838,8068,SE,desktop,2020-12-15 04:40:00,2020-12-15 04:41:00,24,24,0,0,False,60.0,0.0
8839,263583,JP,desktop,2020-12-15 18:29:00,2020-12-15 18:29:00,24,24,0,0,False,0.0,0.0
8840,268321,FR,desktop,2020-12-15 04:32:00,2020-12-15 04:33:00,24,24,0,0,False,60.0,0.0
8841,8134,US,desktop,2020-12-15 21:57:00,2020-12-15 21:59:00,24,24,0,0,False,120.0,0.0
8842,231873,CA,mobile,2020-12-15 11:36:00,2020-12-15 11:36:00,24,24,0,0,False,0.0,0.0
8843,21733,US,desktop,2020-12-15 05:09:00,2020-12-15 05:11:00,24,24,0,0,False,120.0,0.0
8844,22091,PH,desktop,2020-12-15 08:12:00,2020-12-15 08:40:00,24,24,0,0,False,1680.0,0.0
8845,16000,SG,desktop,2020-12-15 12:05:00,2020-12-15 12:05:00,24,24,0,0,False,0.0,0.0
8846,12421,IN,mobile,2020-12-15 02:54:00,2020-12-15 02:54:00,24,24,0,0,False,0.0,0.0
8847,16004,US,mobile,2020-12-15 02:45:00,2020-12-15 02:49:00,24,24,0,0,False,240.0,0.0
8848,246211,SA,mobile,2020-12-15 09:01:00,2020-12-15 09:04:00,24,24,0,0,False,180.0,0.0
8849,14506,QA,desktop,2020-12-15 23:21:00,2020-12-15 23:21:00,24,24,0,0,False,0.0,0.0
8850,8854,US,desktop,2020-12-15 20:02:00,2020-12-15 20:04:00,24,24,0,0,False,120.0,0.0
8851,254189,CA,desktop,2020-12-15 12:41:00,2020-12-15 12:42:00,24,24,0,0,False,60.0,0.0
8852,19550,TW,mobile,2020-12-15 21:19:00,2020-12-15 21:19:00,24,24,0,0,False,0.0,0.0
8853,30461,DE,desktop,2020-12-15 21:58:00,2020-12-15 22:03:00,24,24,0,0,False,300.0,0.0
8854,18164,CN,desktop,2020-12-15 17:57:00,2020-12-15 17:57:00,24,24,0,0,False,0.0,0.0
8855,23198,KZ,desktop,2020-12-15 08:33:00,2020-12-15 08:33:00,24,24,0,0,False,0.0,0.0
8856,5120,US,mobile,2020-12-15 19:06:00,2020-12-15 19:07:00,24,24,0,0,False,60.0,0.0
8857,260506,US,mobile,2020-12-15 01:29:00,2020-12-15 01:30:00,24,24,0,0,False,60.0,0.0
8858,30321,PE,desktop,2020-12-15 05:52:00,2020-12-15 06:00:00,24,24,0,0,False,480.0,0.0
8859,245833,US,mobile,2020-12-15 21:30:00,2020-12-15 21:30:00,24,24,0,0,False,0.0,0.0
8860,5269,CN,desktop,2020-12-15 18:01:00,2020-12-15 18:02:00,24,24,0,0,False,60.0,0.0
8861,12458,US,mobile,2020-12-15 13:17:00,2020-12-15 13:17:00,24,24,0,0,False,0.0,0.0
8862,231128,US,mobile,2020-12-15 14:46:00,2020-12-15 14:47:00,24,24,0,0,False,60.0,0.0
8863,238454,US,mobile,2020-12-15 09:06:00,2020-12-15 09:06:00,24,24,0,0,False,0.0,0.0
8864,259824,US,desktop,2020-12-12 10:48:00,2020-12-12 10:48:00,24,24,0,0,False,0.0,0.0
8865,22919,CY,desktop,2020-12-12 00:24:00,2020-12-12 00:24:00,24,24,0,0,False,0.0,0.0
8866,15792,CA,desktop,2020-12-12 05:05:00,2020-12-12 05:16:00,24,24,0,0,False,660.0,0.0
8867,30240,US,mobile,2020-12-12 00:27:00,2020-12-12 00:27:00,24,24,0,0,False,0.0,0.0
8868,26613,LK,mobile,2020-12-12 00:26:00,2020-12-12 00:27:00,24,24,0,0,False,60.0,0.0
8869,184,US,desktop,2020-12-12 19:10:00,2020-12-12 19:10:00,24,24,0,0,False,0.0,0.0
8870,1370,US,desktop,2020-12-12 19:32:00,2020-12-12 19:34:00,24,24,0,0,False,120.0,0.0
8871,612,US,mobile,2020-12-12 12:22:00,2020-12-12 12:22:00,24,24,0,0,False,0.0,0.0
8872,18605,CA,mobile,2020-12-12 03:22:00,2020-12-12 03:23:00,24,24,0,0,False,60.0,0.0
8873,5022,CN,desktop,2020-12-12 00:05:00,2020-12-12 00:06:00,24,24,0,0,False,60.0,0.0
8874,22941,NL,desktop,2020-12-12 16:27:00,2020-12-12 16:27:00,24,24,0,0,False,0.0,0.0
8875,1389,JP,desktop,2020-12-12 06:23:00,2020-12-12 06:23:00,24,24,0,0,False,0.0,0.0
8876,8657,CA,desktop,2020-12-12 09:21:00,2020-12-12 09:25:00,24,24,0,0,False,240.0,0.0
8877,8658,ES,desktop,2020-12-12 12:20:00,2020-12-12 12:20:00,24,24,0,0,False,0.0,0.0
8878,15464,CA,mobile,2020-12-12 05:05:00,2020-12-12 05:06:00,24,24,0,0,False,60.0,0.0
8879,4990,GB,desktop,2020-12-12 06:11:00,2020-12-12 06:14:00,24,24,0,0,False,180.0,0.0
8880,1338,US,desktop,2020-12-12 05:16:00,2020-12-12 05:16:00,24,24,0,0,False,0.0,0.0
8881,30270,US,mobile,2020-12-12 06:14:00,2020-12-12 06:15:00,24,24,0,0,False,60.0,0.0
8882,1397,US,mobile,2020-12-12 15:07:00,2020-12-12 15:08:00,24,24,0,0,False,60.0,0.0
8883,1587,US,mobile,2020-12-15 08:07:00,2020-12-15 08:13:00,23,13,8,2,True,360.0,58.0
8884,26877,IN,desktop,2020-12-15 19:48:00,2020-12-15 20:01:00,23,11,8,4,True,780.0,57.0
8885,25925,US,desktop,2020-12-02 17:50:00,2020-12-02 17:55:00,23,14,6,3,True,300.0,42.0
8886,15786,US,desktop,2020-12-12 03:37:00,2020-12-12 03:41:00,23,12,10,1,True,240.0,16.0
8887,14543,US,desktop,2020-11-30 18:31:00,2020-11-30 18:46:00,23,13,8,2,True,900.0,30.0
8888,16351,US,desktop,2021-01-22 23:36:00,2021-01-23 00:03:00,23,3,15,5,True,1620.0,78.0
8889,25296,US,desktop,2020-12-13 10:47:00,2020-12-13 11:04:00,23,18,4,1,True,1020.0,14.0
8890,26975,US,tablet,2020-12-06 08:44:00,2020-12-06 08:51:00,23,12,10,1,True,420.0,24.0
8891,11977,TW,desktop,2020-12-17 20:43:00,2020-12-17 21:00:00,23,0,21,2,True,1020.0,24.0
8892,19527,TH,tablet,2020-12-16 18:22:00,2020-12-16 18:30:00,23,12,8,3,True,480.0,100.0
8893,26427,CA,mobile,2020-12-14 12:04:00,2020-12-14 12:18:00,23,0,18,5,True,840.0,126.0
8894,12839,SI,mobile,2020-12-23 08:41:00,2020-12-23 08:46:00,23,20,3,0,False,300.0,0.0
8895,5880,TR,mobile,2021-01-22 16:50:00,2021-01-22 16:54:00,23,5,18,0,False,240.0,0.0
8896,12182,US,desktop,2020-12-14 10:13:00,2020-12-14 10:37:00,23,11,12,0,False,1440.0,0.0
8897,3065,US,mobile,2021-01-06 17:21:00,2021-01-06 17:26:00,23,23,0,0,False,300.0,0.0
8898,253208,US,desktop,2021-01-11 16:37:00,2021-01-11 16:38:00,23,23,0,0,False,60.0,0.0
8899,23438,ZA,mobile,2021-01-11 20:22:00,2021-01-11 20:22:00,23,23,0,0,False,0.0,0.0
8900,27087,PL,desktop,2021-01-11 18:36:00,2021-01-11 18:42:00,23,23,0,0,False,360.0,0.0
8901,24625,CA,desktop,2021-01-14 06:24:00,2021-01-14 06:25:00,23,23,0,0,False,60.0,0.0
8902,262574,GB,mobile,2020-12-18 22:22:00,2020-12-18 22:22:00,23,23,0,0,False,0.0,0.0
8903,682,CH,desktop,2020-12-03 23:19:00,2020-12-03 23:19:00,23,23,0,0,False,0.0,0.0
8904,31606,BR,desktop,2021-01-29 18:48:00,2021-01-29 18:49:00,23,23,0,0,False,60.0,0.0
8905,14550,IN,desktop,2020-11-30 01:39:00,2020-11-30 01:39:00,23,23,0,0,False,0.0,0.0
8906,2288,IN,desktop,2021-01-23 04:50:00,2021-01-23 04:51:00,23,23,0,0,False,60.0,0.0
8907,267673,US,desktop,2020-12-21 03:16:00,2020-12-21 03:16:00,23,23,0,0,False,0.0,0.0
8908,25982,DE,desktop,2020-12-06 00:04:00,2020-12-06 00:04:00,23,23,0,0,False,0.0,0.0
8909,30693,US,mobile,2021-01-30 14:15:00,2021-01-30 14:20:00,23,23,0,0,False,300.0,0.0
8910,10540,US,mobile,2021-01-19 12:16:00,2021-01-19 12:45:00,23,23,0,0,False,1740.0,0.0
8911,11902,US,mobile,2021-01-19 16:41:00,2021-01-19 16:44:00,23,23,0,0,False,180.0,0.0
8912,6249,US,desktop,2020-12-17 10:10:00,2020-12-17 10:11:00,23,23,0,0,False,60.0,0.0
8913,17629,CA,mobile,2021-01-13 18:03:00,2021-01-13 18:05:00,23,23,0,0,False,120.0,0.0
8914,6876,US,tablet,2021-01-13 22:22:00,2021-01-13 22:24:00,23,23,0,0,False,120.0,0.0
8915,6884,ES,desktop,2021-01-13 13:52:00,2021-01-13 13:52:00,23,23,0,0,False,0.0,0.0
8916,1842,US,mobile,2021-01-09 18:08:00,2021-01-09 18:09:00,23,23,0,0,False,60.0,0.0
8917,21149,CA,mobile,2021-01-15 09:25:00,2021-01-15 09:26:00,23,23,0,0,False,60.0,0.0
8918,20928,US,desktop,2020-11-29 14:11:00,2020-11-29 14:27:00,23,23,0,0,False,960.0,0.0
8919,7029,US,mobile,2020-12-23 05:52:00,2020-12-23 06:01:00,23,23,0,0,False,540.0,0.0
8920,16794,BE,desktop,2020-11-27 16:39:00,2020-11-27 16:44:00,23,23,0,0,False,300.0,0.0
8921,269036,FI,desktop,2020-12-14 02:35:00,2020-12-14 02:35:00,23,23,0,0,False,0.0,0.0
8922,14111,US,desktop,2020-12-10 10:17:00,2020-12-10 10:24:00,23,23,0,0,False,420.0,0.0
8923,8884,ID,desktop,2020-12-15 01:10:00,2020-12-15 01:16:00,23,23,0,0,False,360.0,0.0
8924,265675,US,mobile,2020-12-15 10:34:00,2020-12-15 10:34:00,23,23,0,0,False,0.0,0.0
8925,10203,PS,desktop,2020-11-29 19:14:00,2020-11-29 19:24:00,22,12,8,2,True,600.0,62.0
8926,31833,US,mobile,2020-11-29 22:38:00,2020-11-29 22:53:00,22,13,6,3,True,900.0,37.0
8927,23196,AR,mobile,2020-12-15 18:51:00,2020-12-15 19:00:00,22,17,4,1,True,540.0,7.0
8928,9909,IE,desktop,2021-01-18 16:45:00,2021-01-18 17:05:00,22,12,9,1,True,1200.0,16.0
8929,2332,SG,desktop,2020-12-31 07:33:00,2020-12-31 07:38:00,22,12,9,1,True,300.0,32.0
8930,7467,CN,tablet,2020-11-21 08:21:00,2020-11-21 08:21:00,22,0,0,22,True,0.0,300.0
8931,21854,US,desktop,2020-11-21 00:09:00,2020-11-21 00:09:00,22,0,0,22,True,0.0,276.0
8932,11413,US,desktop,2020-12-01 20:08:00,2020-12-01 20:30:00,22,0,18,4,True,1320.0,81.0
8933,12198,CA,mobile,2020-12-12 12:22:00,2020-12-12 12:35:00,22,19,2,1,True,780.0,14.0
8934,19292,SG,desktop,2020-12-11 22:54:00,2020-12-11 22:56:00,22,12,8,2,True,120.0,52.0
8935,10933,US,desktop,2020-11-30 23:50:00,2020-11-30 23:56:00,22,19,2,1,True,360.0,44.0
8936,10963,GB,mobile,2020-11-30 13:45:00,2020-11-30 13:53:00,22,12,8,2,True,480.0,36.0
8937,17669,US,desktop,2020-12-10 06:18:00,2020-12-10 06:28:00,22,12,8,2,True,600.0,32.0
8938,4786,TW,desktop,2020-12-25 09:26:00,2020-12-25 09:32:00,22,12,9,1,True,360.0,19.0
8939,9412,US,mobile,2020-12-25 21:56:00,2020-12-25 22:03:00,22,12,9,1,True,420.0,26.0
8940,3260,US,mobile,2021-01-13 03:57:00,2021-01-13 04:09:00,22,12,9,1,True,720.0,13.0
8941,29186,FR,desktop,2021-01-25 17:01:00,2021-01-25 17:13:00,22,2,18,2,True,720.0,23.0
8942,30275,US,desktop,2020-11-19 14:41:00,2020-11-19 14:41:00,22,0,0,22,True,0.0,188.0
8943,1154,MY,mobile,2020-11-19 13:50:00,2020-11-19 13:50:00,22,0,0,22,True,0.0,208.0
8944,10678,CA,mobile,2020-12-23 02:10:00,2020-12-23 02:25:00,22,12,9,1,True,900.0,48.0
8945,30063,PT,mobile,2020-12-22 11:23:00,2020-12-22 11:29:00,22,12,9,1,True,360.0,13.0
8946,10192,US,mobile,2020-11-28 03:27:00,2020-11-28 03:34:00,22,18,2,2,True,420.0,58.0
8947,18109,US,desktop,2020-11-28 22:15:00,2020-11-28 22:26:00,22,4,12,6,True,660.0,21.0
8948,10395,US,mobile,2021-01-24 17:55:00,2021-01-24 18:00:00,22,12,9,1,True,300.0,38.0
8949,23238,CA,mobile,2021-01-19 16:06:00,2021-01-19 16:12:00,22,12,9,1,True,360.0,16.0
8950,8139,US,mobile,2020-11-17 17:07:00,2020-11-17 17:15:00,22,18,0,4,True,480.0,29.0
8951,31067,US,mobile,2021-01-22 20:28:00,2021-01-22 20:34:00,22,12,9,1,True,360.0,30.0
8952,16350,US,mobile,2021-01-22 08:00:00,2021-01-22 08:07:00,22,12,9,1,True,420.0,46.0
8953,20158,DZ,desktop,2020-12-21 05:29:00,2020-12-21 05:36:00,22,12,9,1,True,420.0,63.0
8954,23691,CA,desktop,2020-12-04 09:47:00,2020-12-04 10:10:00,22,12,8,2,True,1380.0,35.0
8955,11236,US,desktop,2020-12-04 07:59:00,2020-12-04 08:19:00,22,12,8,2,True,1200.0,48.0
8956,10318,NL,mobile,2021-01-06 03:35:00,2021-01-06 03:39:00,22,12,9,1,True,240.0,24.0
8957,30132,HK,desktop,2020-11-25 11:00:00,2020-11-25 11:12:00,22,0,16,6,True,720.0,77.0
8958,12103,US,mobile,2020-11-25 04:34:00,2020-11-25 04:43:00,22,0,11,11,True,540.0,568.0
8959,7959,HK,desktop,2020-12-02 23:58:00,2020-12-03 00:04:00,22,16,4,2,True,360.0,15.0
8960,22244,TR,desktop,2020-12-03 13:24:00,2020-12-03 13:56:00,22,12,8,2,True,1920.0,30.0
8961,2362,RO,tablet,2020-11-27 03:15:00,2020-11-27 03:35:00,22,12,7,3,True,1200.0,76.0
8962,4870,IN,mobile,2020-12-16 03:13:00,2020-12-16 03:31:00,22,18,4,0,False,1080.0,0.0
8963,27046,IN,desktop,2021-01-24 22:50:00,2021-01-24 23:04:00,22,10,12,0,False,840.0,0.0
8964,10711,US,mobile,2020-12-01 21:15:00,2020-12-01 21:50:00,22,12,10,0,False,2100.0,0.0
8965,14946,SK,desktop,2020-12-11 09:11:00,2020-12-11 09:11:00,22,0,22,0,False,0.0,0.0
8966,25937,PH,desktop,2020-12-07 16:42:00,2020-12-07 17:04:00,22,12,10,0,False,1320.0,0.0
8967,23189,CA,desktop,2020-12-15 12:07:00,2020-12-15 12:20:00,22,12,10,0,False,780.0,0.0
8968,18502,IL,mobile,2020-12-09 01:11:00,2020-12-09 01:14:00,22,12,10,0,False,180.0,0.0
8969,24982,GB,mobile,2021-01-20 04:44:00,2021-01-20 04:48:00,22,13,9,0,False,240.0,0.0
8970,18132,DE,mobile,2020-12-08 02:08:00,2020-12-08 02:08:00,22,18,4,0,False,0.0,0.0
8971,11423,US,desktop,2020-12-08 19:28:00,2020-12-08 19:51:00,22,12,10,0,False,1380.0,0.0
8972,25937,PH,desktop,2020-12-03 16:26:00,2020-12-03 17:18:00,22,12,10,0,False,3120.0,0.0
8973,8035,US,desktop,2020-12-03 01:23:00,2020-12-03 01:26:00,22,12,10,0,False,180.0,0.0
8974,5747,US,desktop,2020-12-04 07:15:00,2020-12-04 07:59:00,22,0,22,0,False,2640.0,0.0
8975,259400,US,desktop,2020-12-04 16:00:00,2020-12-04 16:00:00,22,22,0,0,False,0.0,0.0
8976,24633,US,desktop,2020-11-17 06:57:00,2020-11-17 06:57:00,22,22,0,0,False,0.0,0.0
8978,465,CA,desktop,2020-12-09 12:53:00,2020-12-09 12:53:00,22,22,0,0,False,0.0,0.0
8979,20054,US,mobile,2021-01-03 21:54:00,2021-01-03 21:54:00,22,22,0,0,False,0.0,0.0
8980,254281,BR,desktop,2021-01-01 06:28:00,2021-01-01 06:28:00,22,22,0,0,False,0.0,0.0
8981,235009,GB,mobile,2020-12-06 23:19:00,2020-12-06 23:19:00,22,22,0,0,False,0.0,0.0
8982,29172,IN,desktop,2020-12-26 16:20:00,2020-12-26 16:20:00,22,22,0,0,False,0.0,0.0
8983,235816,IN,desktop,2020-12-17 14:54:00,2020-12-17 14:54:00,22,22,0,0,False,0.0,0.0
8984,19007,GB,desktop,2021-01-28 02:54:00,2021-01-28 03:04:00,22,22,0,0,False,600.0,0.0
8985,269076,FR,mobile,2021-01-24 17:17:00,2021-01-25 14:38:00,22,22,0,0,False,76860.0,0.0
8986,12693,IN,desktop,2021-01-10 19:40:00,2021-01-10 19:40:00,22,22,0,0,False,0.0,0.0
8987,226374,US,mobile,2021-01-04 08:10:00,2021-01-04 08:10:00,22,22,0,0,False,0.0,0.0
8988,29871,US,mobile,2021-01-27 07:09:00,2021-01-27 07:13:00,22,22,0,0,False,240.0,0.0
8989,18331,CA,desktop,2021-01-08 23:26:00,2021-01-08 23:26:00,22,22,0,0,False,0.0,0.0
8990,270036,US,desktop,2021-01-25 09:04:00,2021-01-25 09:05:00,22,22,0,0,False,60.0,0.0
8991,264918,SG,desktop,2020-12-20 23:48:00,2020-12-20 23:48:00,22,22,0,0,False,0.0,0.0
8992,266603,GB,mobile,2020-12-20 20:03:00,2020-12-20 20:03:00,22,22,0,0,False,0.0,0.0
8993,248790,IN,desktop,2020-12-23 22:18:00,2020-12-23 22:18:00,22,22,0,0,False,0.0,0.0
8994,28709,US,mobile,2020-11-28 07:08:00,2020-11-28 07:17:00,22,22,0,0,False,540.0,0.0
8995,7615,US,desktop,2020-12-22 04:14:00,2020-12-22 04:15:00,22,22,0,0,False,60.0,0.0
8996,226381,US,mobile,2020-12-22 02:27:00,2020-12-22 02:27:00,22,22,0,0,False,0.0,0.0
8997,995,US,desktop,2021-01-20 17:30:00,2021-01-20 17:31:00,22,22,0,0,False,60.0,0.0
8998,9692,TW,desktop,2020-11-27 11:18:00,2020-11-27 11:18:00,22,22,0,0,False,0.0,0.0
8999,18268,KR,desktop,2020-11-26 00:06:00,2020-11-26 00:06:00,22,22,0,0,False,0.0,0.0
9000,23215,PE,desktop,2020-12-14 20:40:00,2020-12-14 20:42:00,22,22,0,0,False,120.0,0.0
9001,10346,IN,desktop,2020-12-14 22:09:00,2020-12-14 22:09:00,22,22,0,0,False,0.0,0.0
9002,3103,US,mobile,2020-12-14 15:37:00,2020-12-14 15:37:00,22,22,0,0,False,0.0,0.0
9003,267241,ES,mobile,2020-12-01 05:49:00,2020-12-01 05:49:00,22,22,0,0,False,0.0,0.0
9004,21461,US,desktop,2020-12-16 08:59:00,2020-12-16 09:00:00,22,22,0,0,False,60.0,0.0
9005,30439,CA,desktop,2020-12-15 08:06:00,2020-12-15 08:07:00,22,22,0,0,False,60.0,0.0
9006,269839,CN,desktop,2020-12-15 11:48:00,2020-12-15 11:48:00,22,22,0,0,False,0.0,0.0
9007,23258,NL,mobile,2021-01-16 05:38:00,2021-01-16 05:55:00,21,11,9,1,True,1020.0,69.0
9008,441,US,mobile,2020-12-09 17:51:00,2020-12-09 18:25:00,21,12,6,3,True,2040.0,39.0
9009,11359,BD,desktop,2020-12-09 01:00:00,2020-12-09 01:07:00,21,12,6,3,True,420.0,42.0
9010,4167,BR,mobile,2020-12-09 15:22:00,2020-12-09 15:34:00,21,12,6,3,True,720.0,109.0
9011,29389,ES,mobile,2020-12-09 22:02:00,2020-12-09 22:13:00,21,12,6,3,True,660.0,32.0
9012,18643,US,mobile,2020-12-02 08:40:00,2020-12-02 08:45:00,21,0,18,3,True,300.0,36.0
9013,18127,US,desktop,2020-12-01 03:34:00,2020-12-01 03:56:00,21,12,6,3,True,1320.0,54.0
9014,19341,DE,mobile,2020-12-12 06:05:00,2020-12-12 06:13:00,21,12,6,3,True,480.0,27.0
9015,24497,US,mobile,2021-01-17 12:07:00,2021-01-17 12:19:00,21,1,18,2,True,720.0,32.0
9016,14825,IE,mobile,2020-12-11 23:51:00,2020-12-11 23:57:00,21,12,6,3,True,360.0,96.0
9017,4,US,desktop,2020-11-30 15:53:00,2020-11-30 16:11:00,21,12,6,3,True,1080.0,71.0
9018,28852,US,mobile,2020-11-30 20:39:00,2020-11-30 20:44:00,21,12,6,3,True,300.0,56.0
9019,54,US,mobile,2020-11-30 16:22:00,2020-11-30 16:35:00,21,12,6,3,True,780.0,81.0
9020,20054,US,mobile,2021-01-13 13:03:00,2021-01-13 13:08:00,21,11,9,1,True,300.0,55.0
9021,12759,US,desktop,2021-01-25 19:41:00,2021-01-25 19:44:00,21,0,18,3,True,180.0,83.0
9022,4765,IN,desktop,2021-01-04 04:26:00,2021-01-04 04:29:00,21,0,18,3,True,180.0,54.0
9023,4838,US,desktop,2020-12-19 00:22:00,2020-12-19 00:29:00,21,0,18,3,True,420.0,44.0
9024,11236,US,desktop,2020-12-05 05:35:00,2020-12-05 06:00:00,21,0,16,5,True,1500.0,120.0
9025,4544,PE,mobile,2020-12-05 08:34:00,2020-12-05 08:43:00,21,12,6,3,True,540.0,44.0
9026,10547,US,mobile,2021-01-19 21:20:00,2021-01-19 21:22:00,21,0,18,3,True,120.0,90.0
9027,29937,US,desktop,2020-12-13 11:09:00,2020-12-13 11:40:00,21,0,14,7,True,1860.0,176.0
9028,8579,CN,desktop,2020-12-17 07:59:00,2020-12-17 08:16:00,21,12,8,1,True,1020.0,63.0
9029,15122,CZ,mobile,2020-12-04 13:45:00,2020-12-04 13:50:00,21,12,8,1,True,300.0,44.0
9030,718,PH,tablet,2020-12-04 18:49:00,2020-12-04 19:04:00,21,12,6,3,True,900.0,80.0
9031,7852,US,desktop,2020-11-24 18:05:00,2020-11-24 18:15:00,21,0,18,3,True,600.0,29.0
9032,15034,CA,desktop,2020-11-24 23:08:00,2020-11-24 23:12:00,21,0,14,7,True,240.0,123.0
9033,7436,US,desktop,2020-12-16 17:58:00,2020-12-16 18:07:00,21,12,8,1,True,540.0,92.0
9034,8615,US,desktop,2020-12-16 07:57:00,2020-12-16 08:00:00,21,0,14,7,True,180.0,139.0
9035,17084,US,mobile,2020-12-14 04:23:00,2020-12-14 04:30:00,21,12,8,1,True,420.0,63.0
9036,8004,US,desktop,2020-12-03 04:30:00,2020-12-03 04:42:00,21,14,6,1,True,720.0,44.0
9037,15124,JP,desktop,2020-12-03 08:18:00,2020-12-03 08:31:00,21,0,14,7,True,780.0,93.0
9038,13612,US,desktop,2020-12-07 05:35:00,2020-12-07 05:39:00,21,0,14,7,True,240.0,121.0
9039,21715,IN,desktop,2020-11-27 06:00:00,2020-11-27 06:31:00,21,12,6,3,True,1860.0,31.0
